index,Image_name,specimen,species,source_dataset,title,date,specimenId,sex,abdomenStatus,morphSpecies,morphSex,morphAbdomenStatus,morphNotes,country,district,site,speciesArray,speciesScore,abdomenArray,abdomenScore,abdomen2Array,abdomen2Score,sexArray,sexScore,speciesModel,sexModel,abdomenStatusModel,abdomenStatus2Model,appVersion,yolovCoordinates,fullImage,image,yolovConfidenceLevel,imageZoomed,status,latitude,longitude,cityName,deviceInUse,phoneInUse,deviceId,localId,collectionMethod,createdAt,hardware,isCompleted,name,notes,updatedAt,specimenIdDup,image_exists
175,LIRA01KS-02&&08-01-2023&&KSL008_02.jpg,LIRA01KS-02&&08-01-2023&&KSL008,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
179,LIRA02KS-01&&08-01-2023&&KSL011.jpg,LIRA02KS-01&&08-01-2023&&KSL011,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
180,Lira02KS05&&08-01-2023&&KSL023_01.jpg,Lira02KS05&&08-01-2023&&KSL023,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
181,Lira02KS05&&08-01-2023&&KSL024.jpg,Lira02KS05&&08-01-2023&&KSL024,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
182,Lira02KS05&&08-01-2023&&KSL023.jpg,Lira02KS05&&08-01-2023&&KSL023,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
183,Lira02KS05&&08-01-2023&&KSL023_02.jpg,Lira02KS05&&08-01-2023&&KSL023,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
184,Lira02KS05&&08-01-2023&&KSL024_01.jpg,Lira02KS05&&08-01-2023&&KSL024,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
185,Lira02KS05&&08-01-2023&&KSL024_02.jpg,Lira02KS05&&08-01-2023&&KSL024,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
189,Lira02KS05&&08-01-2023&&KSL026_01.jpg,Lira02KS05&&08-01-2023&&KSL026,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
190,Lira02KS05&&08-01-2023&&KSL026.jpg,Lira02KS05&&08-01-2023&&KSL026,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
191,Lira02KS05&&08-01-2023&&KSL026_02.jpg,Lira02KS05&&08-01-2023&&KSL026,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
194,LIRA-02-OD-01&&08-01-2023&&OLDL002_01.jpg,LIRA-02-OD-01&&08-01-2023&&OLDL002,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
195,LIRA-02-OD-01&&08-01-2023&&OLDL004.jpg,LIRA-02-OD-01&&08-01-2023&&OLDL004,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
196,LIRA-02-OD-01&&08-01-2023&&OLDL001_01.jpg,LIRA-02-OD-01&&08-01-2023&&OLDL001,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
197,LIRA-02-OD-01&&08-01-2023&&OLDL001_02.jpg,LIRA-02-OD-01&&08-01-2023&&OLDL001,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
198,LIRA-02-OD-01&&08-01-2023&&OLDL004_01.jpg,LIRA-02-OD-01&&08-01-2023&&OLDL004,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
199,LIRA-02-OD-01&&08-01-2023&&OLDL002.jpg,LIRA-02-OD-01&&08-01-2023&&OLDL002,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200,LIRA-02-OD-01&&08-01-2023&&OLDL004_02.jpg,LIRA-02-OD-01&&08-01-2023&&OLDL004,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202,LIRA-02-OD-01&&08-01-2023&&OLDL001.jpg,LIRA-02-OD-01&&08-01-2023&&OLDL001,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203,LIRA-02-OD-01&&08-01-2023&&OLDL002_02.jpg,LIRA-02-OD-01&&08-01-2023&&OLDL002,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
204,Lira02KS04&&08-01-2023&&KSL020_01.jpg,Lira02KS04&&08-01-2023&&KSL020,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
205,Lira02KS04&&08-01-2023&&KSL019_02.jpg,Lira02KS04&&08-01-2023&&KSL019,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
206,Lira02KS04&&08-01-2023&&KSL020.jpg,Lira02KS04&&08-01-2023&&KSL020,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
207,Lira02KS04&&08-01-2023&&KSL019.jpg,Lira02KS04&&08-01-2023&&KSL019,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
208,Lira02KS04&&08-01-2023&&KSL019_01.jpg,Lira02KS04&&08-01-2023&&KSL019,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
209,Lira02KS04&&08-01-2023&&KSL020_02.jpg,Lira02KS04&&08-01-2023&&KSL020,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
210,Lira02KS04&&08-01-2023&&KSL021_01.jpg,Lira02KS04&&08-01-2023&&KSL021,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
211,Lira02KS04&&08-01-2023&&KSL021.jpg,Lira02KS04&&08-01-2023&&KSL021,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
212,Lira02KS04&&08-01-2023&&KSL021_02.jpg,Lira02KS04&&08-01-2023&&KSL021,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
216,LIRA-02-OD-01&&08-01-2023&&ODL008_02.jpg,LIRA-02-OD-01&&08-01-2023&&ODL008,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
217,LIRA-02-OD-01&&08-01-2023&&ODL007_01.jpg,LIRA-02-OD-01&&08-01-2023&&ODL007,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
219,LIRA-02-OD-01&&08-01-2023&&ODL008.jpg,LIRA-02-OD-01&&08-01-2023&&ODL008,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
221,LIRA-02-OD-01&&08-01-2023&&ODL005_01.jpg,LIRA-02-OD-01&&08-01-2023&&ODL005,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
222,LIRA-02-OD-01&&08-01-2023&&ODL005.jpg,LIRA-02-OD-01&&08-01-2023&&ODL005,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
223,LIRA02KS-03&&08-01-2023&&KSL015.jpg,LIRA02KS-03&&08-01-2023&&KSL015,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
224,LIRA02KS-03&&08-01-2023&&KSL015_02.jpg,LIRA02KS-03&&08-01-2023&&KSL015,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
225,LIRA02KS-03&&08-01-2023&&KSL015_01.jpg,LIRA02KS-03&&08-01-2023&&KSL015,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
229,LIRA02KS-03&&08-01-2023&&KSL017.jpg,LIRA02KS-03&&08-01-2023&&KSL017,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
230,LIRA02KS-03&&08-01-2023&&KSL017_01.jpg,LIRA02KS-03&&08-01-2023&&KSL017,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
231,LIRA02KS-03&&08-01-2023&&KSL017_02.jpg,LIRA02KS-03&&08-01-2023&&KSL017,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
234,Lira02KHY_04&&08-01-2023&&KHYL015_02.jpg,Lira02KHY04&&08-01-2023&&KHYL015,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
235,LIRA-02-OD-03&&08-01-2023&&ODL012_02.jpg,LIRA-02-OD-03&&08-01-2023&&ODL012,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
236,LIRA-02-OD-03&&08-01-2023&&ODL011_01.jpg,LIRA-02-OD-03&&08-01-2023&&ODL011,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
237,LIRA-02-OD-03&&08-01-2023&&ODL011_02.jpg,LIRA-02-OD-03&&08-01-2023&&ODL011,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
238,LIRA-02-OD-03&&08-01-2023&&ODL011.jpg,LIRA-02-OD-03&&08-01-2023&&ODL011,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
239,LIRA-02-OD-03&&08-01-2023&&ODL012.jpg,LIRA-02-OD-03&&08-01-2023&&ODL012,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
240,LIRA-02-OD-03&&08-01-2023&&ODL012_01.jpg,LIRA-02-OD-03&&08-01-2023&&ODL012,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
241,LIRA-02-OD-03&&08-01-2023&&ODL010_02.jpg,LIRA-02-OD-03&&08-01-2023&&ODL010,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
242,LIRA-02-OD-03&&08-01-2023&&ODL009_02.jpg,LIRA-02-OD-03&&08-01-2023&&ODL009,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
243,LIRA-02-OD-03&&08-01-2023&&ODL010_01.jpg,LIRA-02-OD-03&&08-01-2023&&ODL010,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
244,LIRA-02-OD-03&&08-01-2023&&ODL010.jpg,LIRA-02-OD-03&&08-01-2023&&ODL010,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
245,LIRA-02-OD-06&&08-01-2023&&ODL022_02.jpg,LIRA-02-OD-06&&08-01-2023&&ODL022,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
246,LIRA-02-OD-06&&08-01-2023&&ODL023.jpg,LIRA-02-OD-06&&08-01-2023&&ODL023,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
247,LIRA-02-OD-06&&08-01-2023&&ODL023_01.jpg,LIRA-02-OD-06&&08-01-2023&&ODL023,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
248,LIRA-02-OD-06&&08-01-2023&&ODL023_02.jpg,LIRA-02-OD-06&&08-01-2023&&ODL023,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
249,LIRA-02-OD-06&&08-01-2023&&ODL022.jpg,LIRA-02-OD-06&&08-01-2023&&ODL022,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
250,LIRA-02-OD-06&&08-01-2023&&ODL021.jpg,LIRA-02-OD-06&&08-01-2023&&ODL021,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
251,LIRA-02-OD-06&&08-01-2023&&ODL021_02.jpg,LIRA-02-OD-06&&08-01-2023&&ODL021,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
252,LIRA-02-OD-06&&08-01-2023&&ODL021_01.jpg,LIRA-02-OD-06&&08-01-2023&&ODL021,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
253,Lira02KS-07&&07-01-2023&&KSL033_01.jpg,Lira02KS-07&&07-01-2023&&KSL033,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
254,Lira02KS-07&&07-01-2023&&KSL032_01.jpg,Lira02KS-07&&07-01-2023&&KSL032,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
255,Lira02KS-07&&07-01-2023&&KSL033.jpg,Lira02KS-07&&07-01-2023&&KSL033,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
256,Lira02KS-07&&07-01-2023&&KSL034_01.jpg,Lira02KS-07&&07-01-2023&&KSL034,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
257,Lira02KS-07&&07-01-2023&&KSL035.jpg,Lira02KS-07&&07-01-2023&&KSL035,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
258,Lira02KS-07&&07-01-2023&&KSL034_02.jpg,Lira02KS-07&&07-01-2023&&KSL034,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
259,Lira02KS-07&&07-01-2023&&KSL035_02.jpg,Lira02KS-07&&07-01-2023&&KSL035,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
260,Lira02KS-06&&07-01-2023&&KSL028.jpg,Lira02KS-06&&07-01-2023&&KSL028,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
261,Lira02KS-06&&07-01-2023&&KSL027_02.jpg,Lira02KS-06&&07-01-2023&&KSL027,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
262,Lira02KS-07&&07-01-2023&&KSL036.jpg,Lira02KS-07&&07-01-2023&&KSL036,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
263,Lira02KS-07&&07-01-2023&&KSL036_01.jpg,Lira02KS-07&&07-01-2023&&KSL036,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
265,Lira02KS-07&&07-01-2023&&KSL035_01.jpg,Lira02KS-07&&07-01-2023&&KSL035,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
267,Lira02KS-06&&07-01-2023&&KSL027_01.jpg,Lira02KS-06&&07-01-2023&&KSL027,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
268,Lira02KS-07&&07-01-2023&&KSL036_02.jpg,Lira02KS-07&&07-01-2023&&KSL036,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
270,Lira02KS-06&&07-01-2023&&KSL028_02.jpg,Lira02KS-06&&07-01-2023&&KSL028,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
272,Lira02KS-06&&07-01-2023&&KSL030_02.jpg,Lira02KS-06&&07-01-2023&&KSL030,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
273,Lira02KS-06&&07-01-2023&&KSL031_01.jpg,Lira02KS-06&&07-01-2023&&KSL031,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
274,Lira02KS-06&&07-01-2023&&KSL030.jpg,Lira02KS-06&&07-01-2023&&KSL030,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
275,Lira02KS-06&&07-01-2023&&KSL031.jpg,Lira02KS-06&&07-01-2023&&KSL031,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
276,Lira02KS-06&&07-01-2023&&KSL031_02.jpg,Lira02KS-06&&07-01-2023&&KSL031,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
277,LIRA02KHY_005&&08-01-2023&&KHYL018.jpg,LIRA02KHY_005&&08-01-2023&&KHYL018,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
278,Lira02KHY_04&&08-01-2023&&KHYL016_02.jpg,Lira02KHY04&&08-01-2023&&KHYL016,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
279,LIRA-02-OD-05&&08-01-2023&&ODL017.jpg,LIRA-02-OD-05&&08-01-2023&&ODL017,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
280,LIRA-02-OD-05&&08-01-2023&&ODL016.jpg,LIRA-02-OD-05&&08-01-2023&&ODL016,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
281,LIRA-02-OD-05&&08-01-2023&&ODL017_01.jpg,LIRA-02-OD-05&&08-01-2023&&ODL017,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
282,LIRA-02-OD-05&&08-01-2023&&ODL017_02.jpg,LIRA-02-OD-05&&08-01-2023&&ODL017,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
283,LIRA-02-OD-05&&08-01-2023&&ODL016_01.jpg,LIRA-02-OD-05&&08-01-2023&&ODL016,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
284,LIRA-02-OD-05&&08-01-2023&&ODL016_02.jpg,LIRA-02-OD-05&&08-01-2023&&ODL016,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
285,LIRA-02-OD-05&&08-01-2023&&ODL018_01.jpg,LIRA-02-OD-05&&08-01-2023&&ODL018,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
286,LIRA-02-OD-05&&08-01-2023&&ODL018_02.jpg,LIRA-02-OD-05&&08-01-2023&&ODL018,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
287,LIRA-02-OD-05&&08-01-2023&&ODL018.jpg,LIRA-02-OD-05&&08-01-2023&&ODL018,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
288,LIRA-02-OD-05&&08-01-2023&&ODL019.jpg,LIRA-02-OD-05&&08-01-2023&&ODL019,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
289,LIRA-02-OD-05&&08-01-2023&&ODL019_01.jpg,LIRA-02-OD-05&&08-01-2023&&ODL019,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
290,LIRA-02-OD-05&&08-01-2023&&ODL019_02.jpg,LIRA-02-OD-05&&08-01-2023&&ODL019,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
291,LIRA02KHY_01&&08-01-2023&&KHYL002_03.jpg,LIRA02KHY01&&08-01-2023&&KHYL002,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
292,LIRA02KHY_01&&08-01-2023&&KHYL003-01_01.jpg,LIRA02KHY01&&08-01-2023&&KHYL003-01,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
293,LIRA02KHY_01&&08-01-2023&&KHYL003_02.jpg,LIRA02KHY01&&08-01-2023&&KHYL003,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
294,LIRA02KHY_01&&08-01-2023&&KHYL004_02.jpg,LIRA02KHY01&&08-01-2023&&KHYL004,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
296,LIRA-02-OD-03&&08-01-2023&&ODL014.jpg,LIRA-02-OD-03&&08-01-2023&&ODL014,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
299,LIRA-02-OD-03&&08-01-2023&&ODL014_01.jpg,LIRA-02-OD-03&&08-01-2023&&ODL014,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
300,LIRA-02-OD-03&&08-01-2023&&ODL015_01.jpg,LIRA-02-OD-03&&08-01-2023&&ODL015,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
301,LIRA-02-OD-03&&08-01-2023&&ODL015.jpg,LIRA-02-OD-03&&08-01-2023&&ODL015,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
302,LIRA-02-OD-03&&08-01-2023&&ODL015_02.jpg,LIRA-02-OD-03&&08-01-2023&&ODL015,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
303,LIRA-02-OD-03&&08-01-2023&&ODL014_02.jpg,LIRA-02-OD-03&&08-01-2023&&ODL014,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
305,Lira02KHY_02&&08-01-2023&&KHYL005.jpg,Lira02KHY_02&&08-01-2023&&KHYL005,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
306,Lira02KHY_02&&08-01-2023&&KHYL006.jpg,Lira02KHY_02&&08-01-2023&&KHYL006,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
308,Lira02KHY_02&&08-01-2023&&KHYL007_02.jpg,Lira02KHY02&&08-01-2023&&KHYL007,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
309,Lira02KHY_02&&08-01-2023&&KHYL007.jpg,Lira02KHY_02&&08-01-2023&&KHYL007,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
310,Lira02KHY_02&&08-01-2023&&KHYL007_01.jpg,Lira02KHY02&&08-01-2023&&KHYL007,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
311,Lira02KHY_02&&08-01-2023&&KHYL008.jpg,Lira02KHY_02&&08-01-2023&&KHYL008,1,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
312,Lira02KHY_02&&08-01-2023&&KHYL008_01.jpg,Lira02KHY02&&08-01-2023&&KHYL008,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
313,Lira02KHY_02&&08-01-2023&&KHYL008_02.jpg,Lira02KHY02&&08-01-2023&&KHYL008,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
315,Lira-03&&07-01-2023&&DL003.jpg,Lira-03&&07-01-2023&&DL003,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
316,Lira-03&&07-01-2023&&DL002_01.jpg,Lira-03&&07-01-2023&&DL002,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
318,Lira-03&&07-01-2023&&DL004_01.jpg,Lira-03&&07-01-2023&&DL004,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
319,Lira-03&&07-01-2023&&DL001_02.jpg,Lira-03&&07-01-2023&&DL001,1,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
320,lira01KJ-11&&08-01-2023&&KJL046.jpg,lira01KJ-11&&08-01-2023&&KJL046,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
321,lira01KJ-12&&08-01-2023&&KJL050_02.jpg,lira01KJ-12&&08-01-2023&&KJL050,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
322,Lira-03&&07-01-2023&&DL005_02.jpg,Lira-03&&07-01-2023&&DL005,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
324,lira01KJ-12&&08-01-2023&&KJL048_01.jpg,lira01KJ-12&&08-01-2023&&KJL048,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
325,lira01KJ-12&&08-01-2023&&KJL048.jpg,lira01KJ-12&&08-01-2023&&KJL048,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
326,lira01KJ-12&&08-01-2023&&KJL047_01.jpg,lira01KJ-12&&08-01-2023&&KJL047,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
327,lira01KJ-12&&08-01-2023&&KJL047.jpg,lira01KJ-12&&08-01-2023&&KJL047,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
328,lira01KJ-12&&08-01-2023&&KJL049.jpg,lira01KJ-12&&08-01-2023&&KJL049,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
329,lira01KJ-12&&08-01-2023&&KJL048_02.jpg,lira01KJ-12&&08-01-2023&&KJL048,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
330,lira01KJ-12&&08-01-2023&&KJL049_01.jpg,lira01KJ-12&&08-01-2023&&KJL049,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
331,lira01KJ-12&&08-01-2023&&KJL049_02.jpg,lira01KJ-12&&08-01-2023&&KJL049,0,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
